i,j,k,a,b,c,val
13,8,4,1,1,1,0.0 + 0.9999999999999997im
13,8,8,1,1,1,0.9999999999999998 + 0.0im
13,8,12,1,1,1,0.9999999999999994 + 0.0im
13,8,13,1,1,1,0.0 + 0.9999999999999993im
13,8,14,1,1,1,0.9999999999999991 + 0.0im
13,8,15,1,1,1,-0.9999999999999991 + 0.0im
13,8,16,1,1,1,-0.0 - 0.49999999999999895im
13,8,16,1,1,2,-0.866025403784437 + 0.0im
13,8,16,1,2,1,0.8660254037844376 + 0.0im
13,8,16,1,2,2,0.0 + 0.49999999999999944im
13,12,4,1,1,1,-0.0 - 0.9999999999999996im
13,12,8,1,1,1,0.9999999999999998 + 0.0im
13,12,12,1,1,1,0.9999999999999998 + 0.0im
13,12,13,1,1,1,-0.0 - 0.9999999999999994im
13,12,14,1,1,1,-0.9999999999999993 + 0.0im
13,12,15,1,1,1,0.9999999999999993 + 0.0im
13,12,16,1,1,1,0.0 + 0.499999999999999im
13,12,16,1,1,2,-0.8660254037844373 + 0.0im
13,12,16,1,2,1,0.8660254037844376 + 0.0im
13,12,16,1,2,2,-0.0 - 0.4999999999999997im
13,13,4,1,1,1,0.9999999999999998 + 0.0im
13,13,8,1,1,1,0.9999999999999998 + 0.0im
13,13,12,1,1,1,0.9999999999999998 + 0.0im
13,13,13,1,1,1,1.0 + 0.0im
13,13,14,1,1,1,0.9999999999999997 + 0.0im
13,13,15,1,1,1,0.9999999999999999 + 0.0im
13,13,16,1,1,1,0.9999999999999992 + 0.0im
13,13,16,1,2,2,0.9999999999999997 + 0.0im
13,14,4,1,1,1,0.9999999999999993 + 0.0im
13,14,8,1,1,1,0.9999999999999993 + 0.0im
13,14,12,1,1,1,0.999999999999999 + 0.0im
13,14,13,1,1,1,0.9999999999999997 + 0.0im
13,14,14,1,1,1,0.9999999999999997 + 0.0im
13,14,15,1,1,1,-0.9999999999999996 + 0.0im
13,14,16,1,1,1,-0.4999999999999993 + 0.0im
13,14,16,1,1,2,0.0 + 0.8660254037844376im
13,14,16,1,2,1,0.0 + 0.8660254037844376im
13,14,16,1,2,2,-0.4999999999999996 + 0.0im
13,15,4,1,1,1,0.9999999999999997 + 0.0im
13,15,8,1,1,1,0.9999999999999997 + 0.0im
13,15,12,1,1,1,0.9999999999999996 + 0.0im
13,15,13,1,1,1,0.9999999999999997 + 0.0im
13,15,14,1,1,1,-0.9999999999999997 + 0.0im
13,15,15,1,1,1,0.9999999999999999 + 0.0im
13,15,16,1,1,1,-0.4999999999999995 + 0.0im
13,15,16,1,1,2,-0.0 - 0.866025403784438im
13,15,16,1,2,1,-0.0 - 0.866025403784438im
13,15,16,1,2,2,-0.49999999999999983 + 0.0im
13,16,4,1,1,1,1.732050807568874 + 0.0im
13,16,4,2,2,1,1.732050807568876 + 0.0im
13,16,8,1,1,1,-0.8660254037844369 + 0.0im
13,16,8,1,2,1,-0.0 - 1.4999999999999982im
13,16,8,2,1,1,-0.0 - 1.4999999999999973im
13,16,8,2,2,1,-0.8660254037844378 + 0.0im
13,16,12,1,1,1,-0.8660254037844369 + 0.0im
13,16,12,1,2,1,0.0 + 1.4999999999999982im
13,16,12,2,1,1,0.0 + 1.4999999999999973im
13,16,12,2,2,1,-0.8660254037844378 + 0.0im
13,16,13,1,1,1,1.732050807568875 + 0.0im
13,16,13,2,2,1,-1.7320508075688763 + 0.0im
13,16,14,1,1,1,0.0 + 0.8660254037844374im
13,16,14,1,2,1,1.499999999999998 + 0.0im
13,16,14,2,1,1,-1.499999999999998 + 0.0im
13,16,14,2,2,1,-0.0 - 0.8660254037844378im
13,16,15,1,1,1,-0.0 - 0.8660254037844375im
13,16,15,1,2,1,1.4999999999999982 + 0.0im
13,16,15,2,1,1,-1.499999999999998 + 0.0im
13,16,15,2,2,1,0.0 + 0.866025403784438im
13,16,16,1,1,1,0.9999999999999992 + 0.0im
13,16,16,1,2,1,-0.4999999999999993 + 0.0im
13,16,16,1,2,2,-0.0 - 0.8660254037844376im
13,16,16,1,3,1,-0.49999999999999944 + 0.0im
13,16,16,1,3,2,0.0 + 0.866025403784438im
13,16,16,1,4,1,0.8660254037844365 + 0.0im
13,16,16,1,5,2,0.8660254037844374 + 0.0im
13,16,16,1,6,2,-0.8660254037844368 + 0.0im
13,16,16,1,7,1,-0.8660254037844374 + 0.0im
13,16,16,2,1,2,0.9999999999999997 + 0.0im
13,16,16,2,2,1,-0.0 - 0.8660254037844376im
13,16,16,2,2,2,-0.4999999999999996 + 0.0im
13,16,16,2,3,1,0.0 + 0.866025403784438im
13,16,16,2,3,2,-0.49999999999999983 + 0.0im
13,16,16,2,4,2,-0.8660254037844368 + 0.0im
13,16,16,2,5,1,-0.8660254037844374 + 0.0im
13,16,16,2,6,1,0.8660254037844368 + 0.0im
13,16,16,2,7,2,0.8660254037844378 + 0.0im
14,4,4,1,1,1,0.9999999999999996 + 0.0im
14,4,8,1,1,1,-0.0 - 0.9999999999999992im
14,4,12,1,1,1,0.0 + 0.9999999999999993im
14,4,13,1,1,1,0.9999999999999991 + 0.0im
14,4,14,1,1,1,0.0 - 0.9999999999999993im
14,4,15,1,1,1,-0.0 - 0.9999999999999989im
14,4,16,1,1,1,-0.49999999999999895 - 0.0im
14,4,16,1,1,2,0.0 - 0.8660254037844376im
14,4,16,1,2,1,-0.0 + 0.8660254037844368im
14,4,16,1,2,2,0.4999999999999996 + 0.0im
14,8,4,1,1,1,0.0 + 0.9999999999999993im
14,8,8,1,1,1,0.9999999999999996 + 0.0im
14,8,12,1,1,1,0.9999999999999992 + 0.0im
14,8,13,1,1,1,0.0 + 0.9999999999999989im
14,8,14,1,1,1,0.9999999999999989 + 0.0im
14,8,15,1,1,1,0.9999999999999989 + 0.0im
14,8,16,1,1,1,0.0 + 0.999999999999998im
14,8,16,1,1,2,-2.403703357979455e-16 + 0.0im
14,8,16,1,2,1,-3.3651847011712373e-16 + 0.0im
14,8,16,1,2,2,0.0 - 0.9999999999999984im
14,12,4,1,1,1,-0.0 - 0.9999999999999993im
14,12,8,1,1,1,0.9999999999999994 + 0.0im
14,12,12,1,1,1,0.9999999999999996 + 0.0im
14,12,13,1,1,1,0.0 - 0.9999999999999991im
14,12,14,1,1,1,-0.9999999999999991 + 0.0im
14,12,15,1,1,1,-0.9999999999999989 + 0.0im
14,12,16,1,1,1,0.0 + 0.4999999999999992im
14,12,16,1,1,2,0.8660254037844374 + 0.0im
14,12,16,1,2,1,-0.8660254037844373 + 0.0im
14,12,16,1,2,2,0.0 - 0.49999999999999895im
14,13,4,1,1,1,0.9999999999999994 + 0.0im
14,13,8,1,1,1,0.9999999999999994 + 0.0im
14,13,12,1,1,1,0.9999999999999993 + 0.0im
14,13,13,1,1,1,0.9999999999999999 + 0.0im
14,13,14,1,1,1,0.9999999999999997 + 0.0im
14,13,15,1,1,1,-0.9999999999999997 + 0.0im
14,13,16,1,1,1,-0.4999999999999994 + 0.0im
14,13,16,1,1,2,-0.0 - 0.8660254037844377im
14,13,16,1,2,1,-0.0 - 0.8660254037844377im
14,13,16,1,2,2,-0.4999999999999997 + 0.0im
14,14,4,1,1,1,0.9999999999999996 + 0.0im
14,14,8,1,1,1,0.9999999999999996 + 0.0im
14,14,12,1,1,1,0.9999999999999996 + 0.0im
14,14,13,1,1,1,0.9999999999999999 + 0.0im
14,14,14,1,1,1,1.0 + 0.0im
14,14,15,1,1,1,0.9999999999999997 + 0.0im
14,14,16,1,1,1,0.9999999999999988 + 0.0im
14,14,16,1,2,2,0.9999999999999994 + 0.0im
14,15,4,1,1,1,-0.9999999999999993 - 0.0im
14,15,8,1,1,1,-0.9999999999999993 - 0.0im
14,15,12,1,1,1,-0.999999999999999 - 0.0im
14,15,13,1,1,1,-0.9999999999999996 + 0.0im
14,15,14,1,1,1,0.9999999999999997 + 0.0im
14,15,15,1,1,1,0.9999999999999997 + 0.0im
14,15,16,1,1,1,0.4999999999999993 + 0.0im
14,15,16,1,1,2,0.0 - 0.8660254037844376im
14,15,16,1,2,1,0.0 - 0.8660254037844376im
14,15,16,1,2,2,0.4999999999999996 + 0.0im
14,16,4,1,1,1,-0.8660254037844368 - 0.0im
14,16,4,1,2,1,-0.0 + 1.4999999999999971im
14,16,4,2,1,1,-0.0 + 1.4999999999999982im
14,16,4,2,2,1,-0.8660254037844377 - 0.0im
14,16,8,1,1,1,1.7320508075688739 + 0.0im
14,16,8,1,2,1,0.0 + 4.80740671595891e-16im
14,16,8,2,1,1,0.0 - 4.80740671595891e-16im
14,16,8,2,2,1,1.7320508075688748 + 0.0im
14,16,12,1,1,1,-0.8660254037844374 + 0.0im
14,16,12,1,2,1,0.0 - 1.4999999999999978im
14,16,12,2,1,1,0.0 - 1.4999999999999971im
14,16,12,2,2,1,-0.8660254037844368 + 0.0im
14,16,13,1,1,1,-0.8660254037844374 + 0.0im
14,16,13,1,2,1,0.0 - 1.499999999999998im
14,16,13,2,1,1,0.0 + 1.499999999999998im
14,16,13,2,2,1,0.8660254037844378 + 0.0im
14,16,14,1,1,1,0.0 - 1.7320508075688748im
14,16,14,2,2,1,0.0 + 1.732050807568876im
14,16,15,1,1,1,0.0 + 0.8660254037844372im
14,16,15,1,2,1,1.499999999999998 + 0.0im
14,16,15,2,1,1,-1.499999999999998 + 0.0im
14,16,15,2,2,1,-0.0 - 0.8660254037844376im
14,16,16,1,1,1,0.9999999999999988 + 0.0im
14,16,16,1,2,1,-0.49999999999999917 + 0.0im
14,16,16,1,2,2,-0.0 - 0.8660254037844375im
14,16,16,1,3,1,-0.4999999999999993 + 0.0im
14,16,16,1,3,2,0.0 + 0.8660254037844376im
14,16,16,1,4,1,-0.433012701892218 - 0.0im
14,16,16,1,4,2,-0.0 + 0.7499999999999983im
14,16,16,1,5,1,-0.0 + 0.7499999999999981im
14,16,16,1,5,2,-0.4330127018922185 - 0.0im
14,16,16,1,6,1,0.0 - 0.7499999999999983im
14,16,16,1,6,2,0.4330127018922183 + 0.0im
14,16,16,1,7,1,0.4330127018922185 + 0.0im
14,16,16,1,7,2,0.0 - 0.7499999999999983im
14,16,16,2,1,2,0.9999999999999994 + 0.0im
14,16,16,2,2,1,-0.0 - 0.8660254037844375im
14,16,16,2,2,2,-0.49999999999999944 + 0.0im
14,16,16,2,3,1,0.0 + 0.8660254037844376im
14,16,16,2,3,2,-0.4999999999999996 + 0.0im
14,16,16,2,4,1,0.0 - 0.7499999999999983im
14,16,16,2,4,2,0.4330127018922183 + 0.0im
14,16,16,2,5,1,0.4330127018922185 + 0.0im
14,16,16,2,5,2,0.0 - 0.7499999999999983im
14,16,16,2,6,1,-0.4330127018922183 - 0.0im
14,16,16,2,6,2,-0.0 + 0.749999999999999im
14,16,16,2,7,1,-0.0 + 0.7499999999999983im
14,16,16,2,7,2,-0.4330127018922188 - 0.0im
15,4,4,1,1,1,0.9999999999999997 + 0.0im
15,4,8,1,1,1,-0.0 - 0.9999999999999992im
15,4,12,1,1,1,0.0 + 0.9999999999999996im
15,4,13,1,1,1,0.9999999999999993 + 0.0im
15,4,14,1,1,1,0.0 + 0.9999999999999993im
15,4,15,1,1,1,-0.0 + 0.9999999999999994im
15,4,16,1,1,1,-0.499999999999999 - 0.0im
15,4,16,1,1,2,0.0 + 0.8660254037844377im
15,4,16,1,2,1,0.0 - 0.8660254037844373im
15,4,16,1,2,2,0.4999999999999997 + 0.0im
15,8,4,1,1,1,0.0 + 0.9999999999999996im
15,8,8,1,1,1,0.9999999999999997 + 0.0im
15,8,12,1,1,1,0.9999999999999992 + 0.0im
15,8,13,1,1,1,-0.0 + 0.9999999999999991im
15,8,14,1,1,1,-0.9999999999999991 + 0.0im
15,8,15,1,1,1,-0.9999999999999991 + 0.0im
15,8,16,1,1,1,0.0 - 0.4999999999999994im
15,8,16,1,1,2,0.8660254037844374 + 0.0im
15,8,16,1,2,1,-0.8660254037844374 + 0.0im
15,8,16,1,2,2,0.0 + 0.499999999999999im
15,12,4,1,1,1,-0.0 - 0.9999999999999993im
15,12,8,1,1,1,0.9999999999999997 + 0.0im
15,12,12,1,1,1,0.9999999999999997 + 0.0im
15,12,13,1,1,1,0.0 - 0.9999999999999993im
15,12,14,1,1,1,0.9999999999999993 + 0.0im
15,12,15,1,1,1,0.9999999999999993 + 0.0im
15,12,16,1,1,1,0.0 - 0.9999999999999984im
15,12,16,1,1,2,-3.3651847011712373e-16 + 0.0im
15,12,16,1,2,1,-1.9229626863835638e-16 + 0.0im
15,12,16,1,2,2,0.0 + 0.9999999999999988im
15,13,4,1,1,1,0.9999999999999993 + 0.0im
15,13,8,1,1,1,0.9999999999999993 + 0.0im
15,13,12,1,1,1,0.999999999999999 + 0.0im
15,13,13,1,1,1,0.9999999999999997 + 0.0im
15,13,14,1,1,1,-0.9999999999999996 + 0.0im
15,13,15,1,1,1,0.9999999999999997 + 0.0im
15,13,16,1,1,1,-0.4999999999999993 + 0.0im
15,13,16,1,1,2,0.0 + 0.8660254037844376im
15,13,16,1,2,1,0.0 + 0.8660254037844376im
15,13,16,1,2,2,-0.4999999999999996 + 0.0im
15,14,4,1,1,1,-0.9999999999999994 - 0.0im
15,14,8,1,1,1,-0.9999999999999994 - 0.0im
15,14,12,1,1,1,-0.9999999999999993 - 0.0im
15,14,13,1,1,1,-0.9999999999999997 + 0.0im
15,14,14,1,1,1,0.9999999999999999 + 0.0im
15,14,15,1,1,1,0.9999999999999997 + 0.0im
15,14,16,1,1,1,0.4999999999999994 + 0.0im
15,14,16,1,1,2,0.0 + 0.8660254037844377im
15,14,16,1,2,1,0.0 + 0.8660254037844377im
15,14,16,1,2,2,0.4999999999999997 + 0.0im
15,15,4,1,1,1,0.9999999999999997 + 0.0im
15,15,8,1,1,1,0.9999999999999997 + 0.0im
15,15,12,1,1,1,0.9999999999999997 + 0.0im
15,15,13,1,1,1,0.9999999999999997 + 0.0im
15,15,14,1,1,1,0.9999999999999999 + 0.0im
15,15,15,1,1,1,1.0 + 0.0im
15,15,16,1,1,1,0.999999999999999 + 0.0im
15,15,16,1,2,2,0.9999999999999997 + 0.0im
15,16,4,1,1,1,-0.8660254037844369 - 0.0im
15,16,4,1,2,1,0.0 - 1.4999999999999978im
15,16,4,2,1,1,0.0 - 1.4999999999999984im
15,16,4,2,2,1,-0.8660254037844378 - 0.0im
15,16,8,1,1,1,-0.8660254037844376 + 0.0im
15,16,8,1,2,1,0.0 + 1.499999999999998im
15,16,8,2,1,1,0.0 + 1.4999999999999978im
15,16,8,2,2,1,-0.866025403784437 + 0.0im
15,16,12,1,1,1,1.7320508075688748 + 0.0im
15,16,12,1,2,1,0.0 - 3.8459253727671276e-16im
15,16,12,2,1,1,0.0 + 4.80740671595891e-16im
15,16,12,2,2,1,1.7320508075688752 + 0.0im
15,16,13,1,1,1,-0.8660254037844374 + 0.0im
15,16,13,1,2,1,-0.0 + 1.499999999999998im
15,16,13,2,1,1,0.0 - 1.499999999999998im
15,16,13,2,2,1,0.8660254037844378 + 0.0im
15,16,14,1,1,1,-0.0 - 0.8660254037844375im
15,16,14,1,2,1,1.4999999999999982 + 0.0im
15,16,14,2,1,1,-1.499999999999998 + 0.0im
15,16,14,2,2,1,0.0 + 0.866025403784438im
15,16,15,1,1,1,-0.0 + 1.7320508075688748im
15,16,15,2,2,1,0.0 - 1.732050807568876im
15,16,16,1,1,1,0.999999999999999 + 0.0im
15,16,16,1,2,1,-0.49999999999999917 + 0.0im
15,16,16,1,2,2,-0.0 - 0.8660254037844375im
15,16,16,1,3,1,-0.4999999999999994 + 0.0im
15,16,16,1,3,2,0.0 + 0.8660254037844377im
15,16,16,1,4,1,-0.4330127018922182 - 0.0im
15,16,16,1,4,2,0.0 - 0.7499999999999984im
15,16,16,1,5,1,0.0 - 0.7499999999999983im
15,16,16,1,5,2,-0.43301270189221863 - 0.0im
15,16,16,1,6,1,0.0 + 0.7499999999999984im
15,16,16,1,6,2,0.43301270189221835 + 0.0im
15,16,16,1,7,1,0.43301270189221863 + 0.0im
15,16,16,1,7,2,0.0 + 0.7499999999999984im
15,16,16,2,1,2,0.9999999999999997 + 0.0im
15,16,16,2,2,1,-0.0 - 0.8660254037844375im
15,16,16,2,2,2,-0.49999999999999944 + 0.0im
15,16,16,2,3,1,0.0 + 0.8660254037844377im
15,16,16,2,3,2,-0.4999999999999997 + 0.0im
15,16,16,2,4,1,0.0 + 0.7499999999999984im
15,16,16,2,4,2,0.43301270189221835 + 0.0im
15,16,16,2,5,1,0.43301270189221863 + 0.0im
15,16,16,2,5,2,0.0 + 0.7499999999999984im
15,16,16,2,6,1,-0.43301270189221835 - 0.0im
15,16,16,2,6,2,0.0 - 0.7499999999999991im
15,16,16,2,7,1,0.0 - 0.7499999999999984im
15,16,16,2,7,2,-0.43301270189221885 - 0.0im
16,1,1,1,1,1,0.9999999999999997 + 0.0im
16,1,6,1,1,1,0.9999999999999994 + 0.0im
16,1,11,1,1,1,0.9999999999999997 + 0.0im
16,1,16,1,1,1,0.33333333333333326 + 0.0im
16,1,16,1,1,2,0.33333333333333304 + 0.0im
16,1,16,1,1,3,0.33333333333333304 + 0.0im
16,1,16,1,1,4,0.5773502691896245 + 0.0im
16,1,16,1,1,7,0.5773502691896255 + 0.0im
16,2,2,1,1,1,0.9999999999999997 + 0.0im
16,2,7,1,1,1,-0.0 - 0.9999999999999994im
16,2,9,1,1,1,0.9999999999999997 + 0.0im
16,2,16,1,1,1,0.0 - 0.33333333333333315im
16,2,16,1,1,2,-0.0 - 0.333333333333333im
16,2,16,1,1,3,0.0 - 0.333333333333333im
16,2,16,1,1,4,-0.0 + 0.2886751345948122im
16,2,16,1,1,5,-0.499999999999999 - 0.0im
16,2,16,1,1,6,-0.4999999999999994 + 0.0im
16,2,16,1,1,7,0.0 + 0.2886751345948126im
16,3,3,1,1,1,0.9999999999999997 + 0.0im
16,3,5,1,1,1,0.9999999999999996 + 0.0im
16,3,10,1,1,1,0.0 + 0.9999999999999997im
16,3,16,1,1,1,-0.0 + 0.3333333333333332im
16,3,16,1,1,2,0.0 + 0.33333333333333304im
16,3,16,1,1,3,0.0 + 0.33333333333333304im
16,3,16,1,1,4,0.0 - 0.28867513459481225im
16,3,16,1,1,5,-0.49999999999999906 - 0.0im
16,3,16,1,1,6,-0.49999999999999944 + 0.0im
16,3,16,1,1,7,0.0 - 0.28867513459481275im
16,4,4,1,1,1,0.9999999999999989 + 0.0im
16,4,4,2,1,2,0.9999999999999996 + 0.0im
16,4,8,1,1,1,0.0 + 0.4999999999999993im
16,4,8,1,1,2,0.8660254037844376 + 0.0im
16,4,8,2,1,1,0.8660254037844376 + 0.0im
16,4,8,2,1,2,0.0 + 0.4999999999999996im
16,4,12,1,1,1,0.0 - 0.4999999999999994im
16,4,12,1,1,2,0.8660254037844378 + 0.0im
16,4,12,2,1,1,0.8660254037844378 + 0.0im
16,4,12,2,1,2,0.0 - 0.4999999999999998im
16,4,13,1,1,1,0.999999999999998 + 0.0im
16,4,13,2,1,2,-0.9999999999999994 + 0.0im
16,4,14,1,1,1,-0.499999999999999 - 0.0im
16,4,14,1,1,2,0.0 - 0.8660254037844376im
16,4,14,2,1,1,-0.0 + 0.8660254037844369im
16,4,14,2,1,2,0.4999999999999996 + 0.0im
16,4,15,1,1,1,-0.499999999999999 - 0.0im
16,4,15,1,1,2,0.0 + 0.8660254037844376im
16,4,15,2,1,1,0.0 - 0.8660254037844369im
16,4,15,2,1,2,0.4999999999999996 + 0.0im
16,4,16,1,1,1,0.5773502691896251 + 0.0im
16,4,16,1,1,2,-0.2886751345948124 + 0.0im
16,4,16,1,1,3,-0.2886751345948125 + 0.0im
16,4,16,1,1,4,0.4999999999999986 + 0.0im
16,4,16,1,1,7,-0.49999999999999933 + 0.0im
16,4,16,1,2,2,-0.0 - 0.4999999999999994im
16,4,16,1,2,3,0.0 + 0.4999999999999994im
16,4,16,1,2,5,-0.49999999999999895 - 0.0im
16,4,16,1,2,6,0.49999999999999933 + 0.0im
16,4,16,2,1,2,0.0 + 0.4999999999999994im
16,4,16,2,1,3,0.0 - 0.4999999999999994im
16,4,16,2,1,5,-0.49999999999999895 - 0.0im
16,4,16,2,1,6,0.49999999999999933 + 0.0im
16,4,16,2,2,1,-0.5773502691896255 - 0.0im
16,4,16,2,2,2,0.2886751345948126 + 0.0im
16,4,16,2,2,3,0.2886751345948126 + 0.0im
16,4,16,2,2,4,0.49999999999999895 + 0.0im
16,4,16,2,2,7,-0.4999999999999996 + 0.0im
16,5,3,1,1,1,0.9999999999999997 + 0.0im
16,5,5,1,1,1,0.9999999999999997 + 0.0im
16,5,10,1,1,1,-0.0 + 0.9999999999999994im
16,5,16,1,1,1,0.0 + 0.33333333333333315im
16,5,16,1,1,2,-0.0 + 0.333333333333333im
16,5,16,1,1,3,0.0 + 0.333333333333333im
16,5,16,1,1,4,-0.0 - 0.2886751345948122im
16,5,16,1,1,5,-0.4999999999999994 - 0.0im
16,5,16,1,1,6,-0.499999999999999 + 0.0im
16,5,16,1,1,7,0.0 - 0.2886751345948126im
16,6,1,1,1,1,0.9999999999999997 + 0.0im
16,6,6,1,1,1,0.9999999999999997 + 0.0im
16,6,11,1,1,1,0.9999999999999994 + 0.0im
16,6,16,1,1,1,0.33333333333333304 + 0.0im
16,6,16,1,1,2,0.3333333333333329 + 0.0im
16,6,16,1,1,3,0.3333333333333329 + 0.0im
16,6,16,1,1,4,0.5773502691896247 + 0.0im
16,6,16,1,1,5,0.0 - 1.4422220147876732e-16im
16,6,16,1,1,6,0.0 + 1.4422220147876732e-16im
16,6,16,1,1,7,0.5773502691896248 + 0.0im
16,7,2,1,1,1,0.0 + 0.9999999999999997im
16,7,7,1,1,1,0.9999999999999997 + 0.0im
16,7,9,1,1,1,-0.0 + 0.9999999999999996im
16,7,16,1,1,1,-0.3333333333333331 + 0.0im
16,7,16,1,1,2,-0.333333333333333 - 0.0im
16,7,16,1,1,3,-0.333333333333333 + 0.0im
16,7,16,1,1,4,0.2886751345948125 + 0.0im
16,7,16,1,1,5,0.0 + 0.4999999999999992im
16,7,16,1,1,6,0.0 + 0.4999999999999992im
16,7,16,1,1,7,0.28867513459481225 + 0.0im
16,8,4,1,1,1,0.0 - 0.4999999999999994im
16,8,4,1,1,2,0.8660254037844378 + 0.0im
16,8,4,2,1,1,0.8660254037844378 + 0.0im
16,8,4,2,1,2,0.0 - 0.4999999999999998im
16,8,8,1,1,1,0.9999999999999989 + 0.0im
16,8,8,2,1,2,0.9999999999999996 + 0.0im
16,8,12,1,1,1,-0.4999999999999993 - 0.0im
16,8,12,1,1,2,-0.0 + 0.8660254037844376im
16,8,12,2,1,1,-0.0 + 0.8660254037844376im
16,8,12,2,1,2,-0.4999999999999996 - 0.0im
16,8,13,1,1,1,-0.0 - 0.49999999999999895im
16,8,13,1,1,2,-0.866025403784437 + 0.0im
16,8,13,2,1,1,0.8660254037844376 + 0.0im
16,8,13,2,1,2,0.0 + 0.49999999999999944im
16,8,14,1,1,1,0.0 + 0.9999999999999981im
16,8,14,1,1,2,-1.9229626863835638e-16 + 0.0im
16,8,14,2,1,1,-2.403703357979455e-16 + 0.0im
16,8,14,2,1,2,0.0 - 0.9999999999999984im
16,8,15,1,1,1,0.0 - 0.4999999999999992im
16,8,15,1,1,2,0.8660254037844373 + 0.0im
16,8,15,2,1,1,-0.866025403784437 + 0.0im
16,8,15,2,1,2,0.0 + 0.499999999999999im
16,8,16,1,1,1,0.0 + 0.577350269189625im
16,8,16,1,1,2,0.0 - 0.2886751345948123im
16,8,16,1,1,3,0.0 - 0.2886751345948124im
16,8,16,1,1,4,-0.0 - 0.24999999999999928im
16,8,16,1,1,5,0.4330127018922184 + 0.0im
16,8,16,1,1,6,-0.43301270189221824 + 0.0im
16,8,16,1,1,7,0.0 + 0.24999999999999953im
16,8,16,1,2,2,0.4999999999999993 + 0.0im
16,8,16,1,2,3,-0.4999999999999993 + 0.0im
16,8,16,1,2,4,-0.4330127018922184 - 0.0im
16,8,16,1,2,5,0.0 + 0.24999999999999942im
16,8,16,1,2,6,0.0 - 0.24999999999999953im
16,8,16,1,2,7,0.4330127018922184 + 0.0im
16,8,16,2,1,2,-0.4999999999999993 - 0.0im
16,8,16,2,1,3,0.4999999999999993 + 0.0im
16,8,16,2,1,4,-0.4330127018922184 - 0.0im
16,8,16,2,1,5,0.0 + 0.24999999999999942im
16,8,16,2,1,6,0.0 - 0.24999999999999953im
16,8,16,2,1,7,0.4330127018922184 + 0.0im
16,8,16,2,2,1,0.0 - 0.5773502691896253im
16,8,16,2,2,2,-0.0 + 0.2886751345948125im
16,8,16,2,2,3,0.0 + 0.2886751345948126im
16,8,16,2,2,4,-0.0 - 0.24999999999999942im
16,8,16,2,2,5,0.43301270189221874 + 0.0im
16,8,16,2,2,6,-0.4330127018922184 + 0.0im
16,8,16,2,2,7,0.0 + 0.2499999999999997im
16,9,2,1,1,1,0.9999999999999996 + 0.0im
16,9,7,1,1,1,0.0 - 0.9999999999999997im
16,9,9,1,1,1,0.9999999999999997 + 0.0im
16,9,16,1,1,1,-0.0 - 0.3333333333333332im
16,9,16,1,1,2,0.0 - 0.33333333333333304im
16,9,16,1,1,3,0.0 - 0.33333333333333304im
16,9,16,1,1,4,0.0 + 0.28867513459481225im
16,9,16,1,1,5,-0.49999999999999944 - 0.0im
16,9,16,1,1,6,-0.49999999999999906 + 0.0im
16,9,16,1,1,7,0.0 + 0.28867513459481275im
16,10,3,1,1,1,-0.0 - 0.9999999999999996im
16,10,5,1,1,1,0.0 - 0.9999999999999997im
16,10,10,1,1,1,0.9999999999999997 + 0.0im
16,10,16,1,1,1,-0.3333333333333331 + 0.0im
16,10,16,1,1,2,-0.333333333333333 + 0.0im
16,10,16,1,1,3,-0.333333333333333 - 0.0im
16,10,16,1,1,4,0.2886751345948125 + 0.0im
16,10,16,1,1,5,0.0 - 0.4999999999999992im
16,10,16,1,1,6,0.0 - 0.4999999999999992im
16,10,16,1,1,7,0.28867513459481225 + 0.0im
16,11,1,1,1,1,0.9999999999999997 + 0.0im
16,11,6,1,1,1,0.9999999999999998 + 0.0im
16,11,11,1,1,1,0.9999999999999997 + 0.0im
16,11,16,1,1,1,0.33333333333333315 + 0.0im
16,11,16,1,1,2,0.33333333333333304 + 0.0im
16,11,16,1,1,3,0.33333333333333304 + 0.0im
16,11,16,1,1,4,0.5773502691896247 + 0.0im
16,11,16,1,1,5,0.0 + 1.9229626863835638e-16im
16,11,16,1,1,6,0.0 - 1.9229626863835638e-16im
16,11,16,1,1,7,0.5773502691896252 + 0.0im
16,12,4,1,1,1,0.0 + 0.49999999999999933im
16,12,4,1,1,2,0.8660254037844376 + 0.0im
16,12,4,2,1,1,0.8660254037844376 + 0.0im
16,12,4,2,1,2,0.0 + 0.49999999999999967im
16,12,8,1,1,1,-0.49999999999999944 - 0.0im
16,12,8,1,1,2,0.0 - 0.866025403784438im
16,12,8,2,1,1,0.0 - 0.866025403784438im
16,12,8,2,1,2,-0.49999999999999983 - 0.0im
16,12,12,1,1,1,0.9999999999999989 + 0.0im
16,12,12,2,1,2,0.9999999999999996 + 0.0im
16,12,13,1,1,1,0.0 + 0.499999999999999im
16,12,13,1,1,2,-0.8660254037844373 + 0.0im
16,12,13,2,1,1,0.8660254037844376 + 0.0im
16,12,13,2,1,2,-0.0 - 0.4999999999999997im
16,12,14,1,1,1,0.0 + 0.49999999999999933im
16,12,14,1,1,2,0.8660254037844375 + 0.0im
16,12,14,2,1,1,-0.8660254037844374 + 0.0im
16,12,14,2,1,2,0.0 - 0.499999999999999im
16,12,15,1,1,1,0.0 - 0.9999999999999984im
16,12,15,1,1,2,-2.8844440295753465e-16 + 0.0im
16,12,15,2,1,1,-2.403703357979455e-16 + 0.0im
16,12,15,2,1,2,0.0 + 0.9999999999999987im
